word,sentiment,category
appreciative,vices,concreteness
associative,vices,concreteness
atypical,vices,concreteness
brazen,vices,concreteness
brooding,vices,concreteness
brotherly,vices,concreteness
chummy,vices,concreteness
civilized,vices,concreteness
competent,vices,concreteness
compulsive,vices,concreteness
constitutional,vices,concreteness
creative,vices,concreteness
depressed,vices,concreteness
differing,vices,concreteness
disgraceful,vices,concreteness
dysfunctional,vices,concreteness
eager,vices,concreteness
easeful,vices,concreteness
eloquent,vices,concreteness
empathetic,vices,concreteness
emphatic,vices,concreteness
evil,vices,concreteness
exasperating,vices,concreteness
executable,vices,concreteness
exempt,vices,concreteness
exhilarating,vices,concreteness
expressible,vices,concreteness
facetious,vices,concreteness
fascinating,vices,concreteness
fashionable,vices,concreteness
fluent,vices,concreteness
folksy,vices,concreteness
fraternal,vices,concreteness
fraudulent,vices,concreteness
fretful,vices,concreteness
frugal,vices,concreteness
graceless,vices,concreteness
heartsick,vices,concreteness
historic,vices,concreteness
historical,vices,concreteness
imbecilic,vices,concreteness
impactful,vices,concreteness
imprecise,vices,concreteness
incredible,vices,concreteness
innermost,vices,concreteness
interdisciplinary,vices,concreteness
intermediate,vices,concreteness
intolerable,vices,concreteness
intrepid,vices,concreteness
likable,vices,concreteness
lousy,vices,concreteness
luscious,vices,concreteness
masterful,vices,concreteness
methodical,vices,concreteness
miraculous,vices,concreteness
mistrustful,vices,concreteness
momentary,vices,concreteness
nonexclusive,vices,concreteness
obedient,vices,concreteness
oblivious,vices,concreteness
ominous,vices,concreteness
paltry,vices,concreteness
physiological,vices,concreteness
pointless,vices,concreteness
ponderous,vices,concreteness
preventative,vices,concreteness
preventive,vices,concreteness
proactive,vices,concreteness
prospective,vices,concreteness
racy,vices,concreteness
recurrent,vices,concreteness
relentless,vices,concreteness
restorable,vices,concreteness
romantic,vices,concreteness
satiric,vices,concreteness
simplistic,vices,concreteness
skillful,vices,concreteness
slanderous,vices,concreteness
standardized,vices,concreteness
stateless,vices,concreteness
strategic,vices,concreteness
subliminal,vices,concreteness
suitable,vices,concreteness
supercritical,vices,concreteness
telepathic,vices,concreteness
tempting,vices,concreteness
thermodynamic,vices,concreteness
unapologetic,vices,concreteness
unappreciative,vices,concreteness
unavailable,vices,concreteness
uncelebrated,vices,concreteness
uncomplimentary,vices,concreteness
uncompromising,vices,concreteness
unconditioned,vices,concreteness
uncontained,vices,concreteness
uncontroversial,vices,concreteness
unconvincing,vices,concreteness
underrated,vices,concreteness
undistracted,vices,concreteness
unending,vices,concreteness
unfaithful,vices,concreteness
unlikely,vices,concreteness
unrequested,vices,concreteness
unserious,vices,concreteness
unsolvable,vices,concreteness
unwarranted,vices,concreteness
unworthy,vices,concreteness
upbeat,vices,concreteness
vital,vices,concreteness
whimsical,vices,concreteness
acute,vices,concreteness
awful,vices,concreteness
bribable,vices,concreteness
coincident,vices,concreteness
communistic,vices,concreteness
considerate,vices,concreteness
declaratory,vices,concreteness
desirable,vices,concreteness
disappointed,vices,concreteness
dishonorable,vices,concreteness
felonious,vices,concreteness
foregoing,vices,concreteness
furthermost,vices,concreteness
gallant,vices,concreteness
illusory,vices,concreteness
inexhaustible,vices,concreteness
inhospitable,vices,concreteness
knowledgeable,vices,concreteness
lifelong,vices,concreteness
marginal,vices,concreteness
mettlesome,vices,concreteness
mundane,vices,concreteness
negligent,vices,concreteness
omnipotent,vices,concreteness
peaceable,vices,concreteness
perilous,vices,concreteness
plaintive,vices,concreteness
protracted,vices,concreteness
purer,vices,concreteness
quantitative,vices,concreteness
reconciliatory,vices,concreteness
resultant,vices,concreteness
salutary,vices,concreteness
scintillating,vices,concreteness
selfish,vices,concreteness
shrewd,vices,concreteness
slumberous,vices,concreteness
spiritless,vices,concreteness
steadfast,vices,concreteness
tempestuous,vices,concreteness
thrifty,vices,concreteness
uncompromised,vices,concreteness
underutilized,vices,concreteness
unfavorable,vices,concreteness
unrepresented,vices,concreteness
unsentimental,vices,concreteness
unstated,vices,concreteness
unvanquished,vices,concreteness
unworkable,vices,concreteness
vanquishing,vices,concreteness
vehement,vices,concreteness
dissolute,vices,concreteness
potential,vices,concreteness
shifty,vices,concreteness
unalike,vices,concreteness
undoable,vices,concreteness
unpleasant,vices,concreteness
accurate,vices,concreteness
almighty,vices,concreteness
catty,vices,concreteness
conformational,vices,concreteness
constructive,vices,concreteness
departmental,vices,concreteness
disagreeable,vices,concreteness
egotistic,vices,concreteness
elusive,vices,concreteness
endearing,vices,concreteness
exploratory,vices,concreteness
fearless,vices,concreteness
gradual,vices,concreteness
harmless,vices,concreteness
inexperienced,vices,concreteness
insignificant,vices,concreteness
leisurely,vices,concreteness
luckless,vices,concreteness
macho,vices,concreteness
meticulous,vices,concreteness
moralistic,vices,concreteness
needful,vices,concreteness
objectionable,vices,concreteness
optional,vices,concreteness
overconfident,vices,concreteness
patriotic,vices,concreteness
premarital,vices,concreteness
preventable,vices,concreteness
provocative,vices,concreteness
pseudo,vices,concreteness
sensuous,vices,concreteness
slight,vices,concreteness
sorry,vices,concreteness
staunch,vices,concreteness
sufficient,vices,concreteness
super,vices,concreteness
tranquil,vices,concreteness
truthful,vices,concreteness
unanswerable,vices,concreteness
unequaled,vices,concreteness
unintended,vices,concreteness
usual,vices,concreteness
warmhearted,vices,concreteness
abominable,vices,concreteness
artless,vices,concreteness
belated,vices,concreteness
benign,vices,concreteness
competitive,vices,concreteness
conspicuous,vices,concreteness
coveted,vices,concreteness
coy,vices,concreteness
deficient,vices,concreteness
dejected,vices,concreteness
dishonest,vices,concreteness
distressing,vices,concreteness
dogmatic,vices,concreteness
everlasting,vices,concreteness
heartfelt,vices,concreteness
heedless,vices,concreteness
illicit,vices,concreteness
imminent,vices,concreteness
imprudent,vices,concreteness
inartistic,vices,concreteness
indifferent,vices,concreteness
indisputable,vices,concreteness
ingenious,vices,concreteness
irrefutable,vices,concreteness
joyless,vices,concreteness
lofty,vices,concreteness
melancholic,vices,concreteness
moronic,vices,concreteness
noble,vices,concreteness
nonreactive,vices,concreteness
oppressed,vices,concreteness
overriding,vices,concreteness
perceptive,vices,concreteness
perplexing,vices,concreteness
precautionary,vices,concreteness
probationary,vices,concreteness
promising,vices,concreteness
prosecutorial,vices,concreteness
psychosexual,vices,concreteness
remarkable,vices,concreteness
sacramental,vices,concreteness
scandalous,vices,concreteness
sensationalistic,vices,concreteness
shameless,vices,concreteness
spellbinding,vices,concreteness
straightforward,vices,concreteness
stressful,vices,concreteness
stylistic,vices,concreteness
suspenseful,vices,concreteness
thankless,vices,concreteness
unabashed,vices,concreteness
unaccounted,vices,concreteness
unconstrained,vices,concreteness
unemployable,vices,concreteness
unfit,vices,concreteness
unfounded,vices,concreteness
unimpeded,vices,concreteness
unique,vices,concreteness
unloved,vices,concreteness
unprejudiced,vices,concreteness
unrealistic,vices,concreteness
unremorseful,vices,concreteness
unsafe,vices,concreteness
untraditional,vices,concreteness
abortive,vices,concreteness
admissible,vices,concreteness
analyzable,vices,concreteness
anarchistic,vices,concreteness
apologetic,vices,concreteness
bodiless,vices,concreteness
brainy,vices,concreteness
carefree,vices,concreteness
concise,vices,concreteness
conscientious,vices,concreteness
damnable,vices,concreteness
devoted,vices,concreteness
discreditable,vices,concreteness
dispositional,vices,concreteness
enthralling,vices,concreteness
equitable,vices,concreteness
grievous,vices,concreteness
hallucinatory,vices,concreteness
handy,vices,concreteness
hesitant,vices,concreteness
idiotic,vices,concreteness
illusionary,vices,concreteness
incommunicative,vices,concreteness
incurable,vices,concreteness
infallible,vices,concreteness
insupportable,vices,concreteness
invigorating,vices,concreteness
knowable,vices,concreteness
newsworthy,vices,concreteness
nonchalant,vices,concreteness
nostalgic,vices,concreteness
omniscient,vices,concreteness
ongoing,vices,concreteness
organismic,vices,concreteness
overdramatic,vices,concreteness
overzealous,vices,concreteness
pathological,vices,concreteness
poetic,vices,concreteness
preferential,vices,concreteness
profitless,vices,concreteness
promiscuous,vices,concreteness
proximate,vices,concreteness
repressed,vices,concreteness
reputed,vices,concreteness
sellable,vices,concreteness
sophisticated,vices,concreteness
sophomoric,vices,concreteness
surmountable,vices,concreteness
symbiotic,vices,concreteness
tenuous,vices,concreteness
unaided,vices,concreteness
uncertain,vices,concreteness
unemotional,vices,concreteness
unflappable,vices,concreteness
unhittable,vices,concreteness
unlimited,vices,concreteness
unmolested,vices,concreteness
unusable,vices,concreteness
verbose,vices,concreteness
aspiring,vices,concreteness
celebratory,vices,concreteness
commonsense,vices,concreteness
disproportionate,vices,concreteness
disrespectful,vices,concreteness
edgy,vices,concreteness
emotionless,vices,concreteness
limited,vices,concreteness
obscene,vices,concreteness
positional,vices,concreteness
prominent,vices,concreteness
punctual,vices,concreteness
pure,vices,concreteness
reputable,vices,concreteness
sinful,vices,concreteness
suspicious,vices,concreteness
transitional,vices,concreteness
uncaring,vices,concreteness
uncouth,vices,concreteness
undying,vices,concreteness
universal,vices,concreteness
unresolved,vices,concreteness
unsaved,vices,concreteness
utopian,vices,concreteness
adorable,vices,concreteness
amenable,vices,concreteness
analytical,vices,concreteness
antisocial,vices,concreteness
careful,vices,concreteness
concerned,vices,concreteness
consequential,vices,concreteness
dependable,vices,concreteness
diabolic,vices,concreteness
diplomatic,vices,concreteness
disparate,vices,concreteness
enforceable,vices,concreteness
enterprising,vices,concreteness
explicit,vices,concreteness
hallowed,vices,concreteness
humiliating,vices,concreteness
impressionistic,vices,concreteness
incisive,vices,concreteness
incorruptible,vices,concreteness
indecent,vices,concreteness
influential,vices,concreteness
invincible,vices,concreteness
justifiable,vices,concreteness
kindred,vices,concreteness
loveless,vices,concreteness
magnificent,vices,concreteness
mature,vices,concreteness
meaningless,vices,concreteness
metaphoric,vices,concreteness
nether,vices,concreteness
neurotic,vices,concreteness
nubile,vices,concreteness
overambitious,vices,concreteness
pertinent,vices,concreteness
preachy,vices,concreteness
purposeful,vices,concreteness
quotable,vices,concreteness
reliable,vices,concreteness
ritualistic,vices,concreteness
ritualized,vices,concreteness
strange,vices,concreteness
uncorrupted,vices,concreteness
uneasy,vices,concreteness
unflattering,vices,concreteness
unobtainable,vices,concreteness
unromantic,vices,concreteness
unsatisfied,vices,concreteness
untried,vices,concreteness
uptight,vices,concreteness
worldly,vices,concreteness
wrathful,vices,concreteness
yucky,vices,concreteness
adaptable,vices,concreteness
astute,vices,concreteness
bothersome,vices,concreteness
breathtaking,vices,concreteness
convenient,vices,concreteness
convincing,vices,concreteness
customary,vices,concreteness
demeaning,vices,concreteness
devoid,vices,concreteness
disadvantaged,vices,concreteness
discretionary,vices,concreteness
disinterested,vices,concreteness
disparaging,vices,concreteness
fiscal,vices,concreteness
gifted,vices,concreteness
glorious,vices,concreteness
heroic,vices,concreteness
ideological,vices,concreteness
improbable,vices,concreteness
individualistic,vices,concreteness
lingering,vices,concreteness
macroeconomic,vices,concreteness
naive,vices,concreteness
natural,vices,concreteness
nefarious,vices,concreteness
nervous,vices,concreteness
occasional,vices,concreteness
polite,vices,concreteness
ravenous,vices,concreteness
regressive,vices,concreteness
respectable,vices,concreteness
riveting,vices,concreteness
sorrowing,vices,concreteness
superficial,vices,concreteness
superfluous,vices,concreteness
tactless,vices,concreteness
transformational,vices,concreteness
